Customer_Code,Order_Frequency,Total_Spending,Avg_Order_Value,Last_Activity,Total_Pieces,Avg_Pieces_Per_Order,Total_Weight,Avg_Weight_Per_Order,Avg_Discount_Rate,Total_Discount,Primary_Service,Delivery_Rate,Package_Usage_Rate,Laundry_Orders,Laundry_Spending,Laundry_Weight,DryClean_Orders,DryClean_Spending,DryClean_Pieces,Laundry_Ratio,DryClean_Ratio,Recency,Avg_Monthly_Orders,Value_Per_Kg,RF_Segment
Cust485371,15,5921,394.73333333333335,2024-08-22 15:28:00,491,32.733333333333334,67.05,4.47,7.0,105.0,"WSI, WF",1.0,0.0,14.0,5621.0,67.05,1.0,300.0,1.0,0.9333333333333333,0.06666666666666667,134.0,1.25,83.83296047725578,2
Cust486951,21,8031,382.42857142857144,2024-07-04 17:20:00,255,12.142857142857142,64.2,3.0571428571428574,21.35238095238095,448.4,WSI,1.0,0.0,13.0,6403.0,64.2,8.0,1628.0,25.0,0.6190476190476191,0.38095238095238093,183.0,1.75,99.73520249221184,2
Cust488061,4,645,161.25,2024-01-29 17:17:00,13,3.25,4.19,1.0475,15.025,60.1,CL,1.0,0.0,2.0,260.0,4.19,2.0,385.0,3.0,0.5,0.5,340.0,0.3333333333333333,62.052505966587105,2
Cust489197,14,7306,521.8571428571429,2024-11-07 11:33:00,404,28.857142857142858,81.13,5.795,5.890714285714286,82.47,WF,1.0,0.0,12.0,6626.0,81.13,2.0,680.0,5.0,0.8571428571428571,0.14285714285714285,57.0,1.1666666666666667,81.67139159373845,2
Cust490170,2,283,141.5,2024-10-13 11:59:00,13,6.5,3.72,1.86,0.0,0.0,WF,1.0,0.0,2.0,283.0,3.72,0.0,0.0,0.0,1.0,0.0,82.0,0.16666666666666666,76.0752688172043,2
Cust490711,4,2462,615.5,2024-05-07 15:54:00,31,7.75,2.26,0.565,56.365,225.46,CL,1.0,0.0,1.0,190.0,2.26,3.0,2272.0,20.0,0.25,0.75,241.0,0.3333333333333333,84.070796460177,1
Cust491848,3,980,326.6666666666667,2023-01-20 11:20:00,18,6.0,6.0,2.0,0.0,0.0,CL,1.0,0.0,2.0,470.0,6.0,1.0,510.0,4.0,0.6666666666666666,0.3333333333333333,714.0,0.25,78.33333333333333,2
Cust492914,41,12834,313.0243902439024,2024-09-29 17:49:00,316,7.7073170731707314,86.42,2.1078048780487806,26.222682926829272,1075.13,WSI,1.0,0.2926829268292683,28.0,8994.0,86.42,13.0,3840.0,34.0,0.6829268292682927,0.3170731707317073,96.0,3.4166666666666665,104.07313121962508,0
Cust493524,2,4020,2010.0,2023-12-31 14:33:00,20,10.0,0.0,0.0,285.0,570.0,CL,1.0,0.0,0.0,0.0,0.0,2.0,4020.0,20.0,0.0,1.0,369.0,0.16666666666666666,0.0,1
Cust493677,2,556,278.0,2023-06-15 13:54:00,7,3.5,3.0,1.5,19.5,39.0,CL,1.0,0.0,1.0,156.0,3.0,1.0,400.0,2.0,0.5,0.5,568.0,0.16666666666666666,52.0,2
Cust493745,13,10488,806.7692307692307,2025-01-02 16:52:00,62,4.769230769230769,0.0,0.0,28.76923076923077,374.0,CL,1.0,0.0,0.0,0.0,0.0,13.0,10488.0,62.0,0.0,1.0,1.0,1.0833333333333333,0.0,1
Cust494004,27,6601,244.4814814814815,2024-12-28 16:42:00,412,15.25925925925926,105.95,3.924074074074074,43.22185185185185,1166.99,WF,1.0,0.7037037037037037,25.0,6453.0,105.95,2.0,148.0,2.0,0.9259259259259259,0.07407407407407407,6.0,2.25,60.90608777725342,0
Cust494447,12,2096,174.66666666666666,2024-11-25 16:43:00,37,3.0833333333333335,6.62,0.5516666666666666,0.0,0.0,WSI,1.0,0.0,5.0,770.0,6.62,7.0,1326.0,16.0,0.4166666666666667,0.5833333333333334,39.0,1.0,116.31419939577039,2
Cust495105,4,6891,1722.75,2024-07-12 22:18:00,94,23.5,15.93,3.9825,95.5575,382.23,WSI,1.0,0.0,2.0,1471.0,15.93,2.0,5420.0,35.0,0.5,0.5,175.0,0.3333333333333333,92.34149403640929,2
Cust495911,5,1945,389.0,2024-09-19 18:22:00,9,1.8,0.0,0.0,16.0,80.0,CL,1.0,0.0,0.0,0.0,0.0,5.0,1945.0,9.0,0.0,1.0,106.0,0.4166666666666667,0.0,1
Cust496072,4,2159,539.75,2024-02-25 14:04:00,117,29.25,24.38,6.095,17.225,68.9,WF,1.0,0.0,3.0,1979.0,24.38,1.0,180.0,9.0,0.75,0.25,313.0,0.3333333333333333,81.17309269893356,2
Cust496960,3,1112,370.6666666666667,2023-03-13 11:12:00,69,23.0,18.7,6.233333333333333,34.666666666666664,104.0,WF,1.0,0.0,3.0,1112.0,18.7,0.0,0.0,0.0,1.0,0.0,662.0,0.25,59.46524064171123,2
Cust497100,1,252,252.0,2023-01-22 19:37:00,6,6.0,3.0,3.0,63.0,63.0,WSI,1.0,0.0,1.0,252.0,3.0,0.0,0.0,0.0,1.0,0.0,712.0,0.08333333333333333,84.0,2
Cust497637,1,173,173.0,2023-01-23 15:51:00,1,1.0,0.0,0.0,43.2,43.2,CL,1.0,0.0,0.0,0.0,0.0,1.0,173.0,1.0,0.0,1.0,711.0,0.08333333333333333,0.0,1
Cust497653,3,526,175.33333333333334,2024-11-04 17:04:00,24,8.0,6.45,2.15,8.666666666666666,26.0,WF,1.0,0.0,3.0,526.0,6.45,0.0,0.0,0.0,1.0,0.0,60.0,0.25,81.55038759689923,2
Cust498750,7,2078,296.85714285714283,2023-05-03 20:10:00,100,14.285714285714286,20.8,2.9714285714285715,21.0,147.0,WSI,1.0,0.0,5.0,1918.0,20.8,2.0,160.0,8.0,0.7142857142857143,0.2857142857142857,611.0,0.5833333333333334,92.21153846153845,2
Cust498798,1,260,260.0,2023-01-25 14:08:00,23,23.0,5.0,5.0,65.0,65.0,WF,1.0,0.0,1.0,260.0,5.0,0.0,0.0,0.0,1.0,0.0,709.0,0.08333333333333333,52.0,2
Cust498944,3,620,206.66666666666666,2023-12-29 13:40:00,5,1.6666666666666667,0.0,0.0,20.0,60.0,CL,1.0,0.0,0.0,0.0,0.0,3.0,620.0,5.0,0.0,1.0,371.0,0.25,0.0,1
Cust499098,11,2350,213.63636363636363,2024-09-27 17:06:00,111,10.090909090909092,36.199999999999996,3.2909090909090906,15.80090909090909,173.81,WF,1.0,0.0,10.0,2285.0,36.199999999999996,1.0,65.0,1.0,0.9090909090909091,0.09090909090909091,98.0,0.9166666666666666,63.121546961325976,2
Cust499123,1,130,130.0,2023-01-25 11:25:00,12,12.0,2.5,2.5,32.5,32.5,WF,1.0,0.0,1.0,130.0,2.5,0.0,0.0,0.0,1.0,0.0,709.0,0.08333333333333333,52.0,2
Cust499860,1,168,168.0,2023-01-27 20:29:00,8,8.0,2.0,2.0,42.0,42.0,WSI,1.0,0.0,1.0,168.0,2.0,0.0,0.0,0.0,1.0,0.0,707.0,0.08333333333333333,84.0,2
Cust499891,4,1210,302.5,2023-04-21 16:58:00,69,17.25,17.0,4.25,32.5,130.0,WF,1.0,0.0,3.0,910.0,17.0,1.0,300.0,2.0,0.75,0.25,623.0,0.3333333333333333,53.529411764705884,2
Cust500028,3,3265,1088.3333333333333,2024-12-10 23:19:00,20,6.666666666666667,0.0,0.0,223.33333333333334,670.0,CL,1.0,0.0,0.0,0.0,0.0,3.0,3265.0,20.0,0.0,1.0,24.0,0.25,0.0,1
Cust500084,1,365,365.0,2023-02-05 15:47:00,14,14.0,4.35,4.35,91.35,91.35,WSI,1.0,0.0,1.0,365.0,4.35,0.0,0.0,0.0,1.0,0.0,698.0,0.08333333333333333,83.9080459770115,2
Cust500333,1,470,470.0,2023-01-25 11:13:00,4,4.0,0.0,0.0,0.0,0.0,"CL, SI",1.0,0.0,0.0,0.0,0.0,1.0,470.0,4.0,0.0,1.0,709.0,0.08333333333333333,0.0,1
Cust500360,6,3554,592.3333333333334,2023-08-25 18:51:00,266,44.333333333333336,54.980000000000004,9.163333333333334,15.166666666666666,91.0,WF,1.0,0.0,5.0,3484.0,54.980000000000004,1.0,70.0,1.0,0.8333333333333334,0.16666666666666666,497.0,0.5,63.368497635503815,2
Cust500832,2,752,376.0,2023-04-21 19:40:00,4,2.0,0.0,0.0,40.0,80.0,CL,1.0,0.0,0.0,0.0,0.0,2.0,752.0,4.0,0.0,1.0,623.0,0.16666666666666666,0.0,1
Cust500904,1,540,540.0,2023-01-30 15:45:00,2,2.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,540.0,2.0,0.0,1.0,704.0,0.08333333333333333,0.0,1
Cust501047,2,454,227.0,2023-02-01 17:02:00,19,9.5,3.5,1.75,56.75,113.5,SI,1.0,0.0,1.0,294.0,3.5,1.0,160.0,10.0,0.5,0.5,702.0,0.16666666666666666,84.0,2
Cust501175,3,1128,376.0,2023-06-10 15:24:00,48,16.0,12.9,4.3,36.833333333333336,110.5,WF,1.0,0.0,2.0,728.0,12.9,1.0,400.0,2.0,0.6666666666666666,0.3333333333333333,573.0,0.25,56.434108527131784,2
Cust501277,2,640,320.0,2023-02-24 16:31:00,2,1.0,0.0,0.0,40.0,80.0,CL,1.0,0.0,0.0,0.0,0.0,2.0,640.0,2.0,0.0,1.0,679.0,0.16666666666666666,0.0,1
Cust501306,3,756,252.0,2023-09-05 01:20:00,3,1.0,0.0,0.0,18.0,54.0,CL,1.0,0.0,0.0,0.0,0.0,3.0,756.0,3.0,0.0,1.0,487.0,0.25,0.0,1
Cust501479,2,600,300.0,2024-03-11 12:14:00,4,2.0,0.0,0.0,0.0,0.0,SHC,1.0,0.0,0.0,0.0,0.0,2.0,600.0,4.0,0.0,1.0,298.0,0.16666666666666666,0.0,1
Cust501572,6,1440,240.0,2024-04-25 16:15:00,25,4.166666666666667,4.78,0.7966666666666667,9.0,54.0,CL,1.0,0.0,2.0,414.0,4.78,4.0,1026.0,9.0,0.3333333333333333,0.6666666666666666,253.0,0.5,86.61087866108787,2
Cust502140,1,400,400.0,2023-02-20 14:20:00,2,2.0,0.0,0.0,100.0,100.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,400.0,2.0,0.0,1.0,683.0,0.08333333333333333,0.0,1
Cust502311,1,160,160.0,2023-01-25 09:56:00,2,2.0,0.0,0.0,40.0,40.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,160.0,2.0,0.0,1.0,710.0,0.08333333333333333,0.0,1
Cust502367,3,396,132.0,2023-05-18 09:42:00,27,9.0,5.7,1.9000000000000001,11.799999999999999,35.4,WF,1.0,0.0,2.0,348.0,5.7,1.0,48.0,3.0,0.6666666666666666,0.3333333333333333,597.0,0.25,61.05263157894737,2
Cust502827,8,1542,192.75,2023-06-15 19:39:00,17,2.125,0.0,0.0,6.0,48.0,CL,1.0,0.0,0.0,0.0,0.0,8.0,1542.0,17.0,0.0,1.0,568.0,0.6666666666666666,0.0,1
Cust503765,1,128,128.0,2023-01-29 19:51:00,2,2.0,0.0,0.0,32.0,32.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,128.0,2.0,0.0,1.0,705.0,0.08333333333333333,0.0,1
Cust503808,46,22528,489.7391304347826,2024-12-22 14:27:00,329,7.1521739130434785,6.2,0.13478260869565217,184.56304347826085,8489.9,CL,0.9782608695652174,0.8043478260869565,2.0,436.0,6.2,44.0,22092.0,298.0,0.043478260869565216,0.9565217391304348,12.0,3.8333333333333335,70.3225806451613,0
Cust503935,2,908,454.0,2023-02-01 16:48:00,8,4.0,0.0,0.0,101.0,202.0,CL,1.0,0.0,0.0,0.0,0.0,2.0,908.0,8.0,0.0,1.0,702.0,0.16666666666666666,0.0,1
Cust504613,3,1088,362.6666666666667,2024-01-27 15:38:00,18,6.0,5.0,1.6666666666666667,55.666666666666664,167.0,CL,1.0,0.0,1.0,260.0,5.0,2.0,828.0,3.0,0.3333333333333333,0.6666666666666666,342.0,0.25,52.0,2
Cust504614,1,126,126.0,2023-01-29 13:49:00,6,6.0,1.5,1.5,31.5,31.5,WSI,1.0,0.0,1.0,126.0,1.5,0.0,0.0,0.0,1.0,0.0,705.0,0.08333333333333333,84.0,2
Cust505555,63,61288,972.8253968253969,2024-12-19 15:44:00,614,9.746031746031745,0.0,0.0,2.4761904761904763,156.0,CL,1.0,0.0,0.0,0.0,0.0,63.0,61288.0,614.0,0.0,1.0,15.0,5.25,0.0,0
Cust505660,5,2790,558.0,2023-07-21 15:30:00,24,4.8,0.0,0.0,16.0,80.0,CL,1.0,0.0,0.0,0.0,0.0,5.0,2790.0,24.0,0.0,1.0,532.0,0.4166666666666667,0.0,1
Cust506196,1,141,141.0,2024-01-04 15:32:00,6,6.0,2.17,2.17,0.0,0.0,WF,1.0,0.0,1.0,141.0,2.17,0.0,0.0,0.0,1.0,0.0,365.0,0.08333333333333333,64.97695852534562,2
Cust506219,3,910,303.3333333333333,2023-04-03 13:21:00,100,33.333333333333336,15.0,5.0,21.666666666666668,65.0,WF,1.0,0.0,3.0,910.0,15.0,0.0,0.0,0.0,1.0,0.0,641.0,0.25,60.666666666666664,2
Cust506445,1,1152,1152.0,2024-12-07 20:27:00,6,6.0,0.0,0.0,288.0,288.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,1152.0,6.0,0.0,1.0,27.0,0.08333333333333333,0.0,1
Cust506930,5,782,156.4,2023-03-12 19:05:00,21,4.2,5.5,1.1,19.2,96.0,SI,1.0,0.0,2.0,358.0,5.5,3.0,424.0,8.0,0.4,0.6,663.0,0.4166666666666667,65.0909090909091,2
Cust507549,11,4615,419.54545454545456,2024-10-18 18:57:00,173,15.727272727272727,41.339999999999996,3.758181818181818,4.7727272727272725,52.5,WSI,0.9090909090909091,0.0,11.0,4615.0,41.339999999999996,0.0,0.0,0.0,1.0,0.0,77.0,0.9166666666666666,111.63522012578618,2
Cust507722,7,1503,214.71428571428572,2024-09-15 18:33:00,27,3.857142857142857,3.3899999999999997,0.48428571428571426,4.571428571428571,32.0,CL,1.0,0.0,2.0,390.0,3.3899999999999997,5.0,1113.0,12.0,0.2857142857142857,0.7142857142857143,110.0,0.5833333333333334,115.04424778761063,2
Cust508531,2,562,281.0,2023-07-03 15:01:00,23,11.5,7.23,3.615,18.07,36.14,WF,1.0,0.0,2.0,562.0,7.23,0.0,0.0,0.0,1.0,0.0,550.0,0.16666666666666666,77.73167358229598,2
Cust508651,8,2012,251.5,2024-01-09 19:30:00,33,4.125,6.390000000000001,0.7987500000000001,17.25,138.0,CL,1.0,0.0,2.0,415.0,6.390000000000001,6.0,1597.0,15.0,0.25,0.75,360.0,0.6666666666666666,64.9452269170579,2
Cust509164,3,891,297.0,2023-03-09 13:59:00,45,15.0,14.6,4.866666666666666,19.5,58.5,WF,1.0,0.0,3.0,891.0,14.6,0.0,0.0,0.0,1.0,0.0,666.0,0.25,61.02739726027397,2
Cust509193,6,628,104.66666666666667,2024-07-12 22:18:00,27,4.5,9.2,1.5333333333333332,0.0,0.0,WF,1.0,0.0,6.0,628.0,9.2,0.0,0.0,0.0,1.0,0.0,175.0,0.5,68.26086956521739,2
Cust509212,16,7766,485.375,2024-07-16 17:59:00,230,14.375,67.63,4.226875,8.53125,136.5,WSI,1.0,0.0,14.0,7086.0,67.63,2.0,680.0,17.0,0.875,0.125,171.0,1.3333333333333333,104.77598698802308,2
Cust509239,7,6789,969.8571428571429,2024-09-07 18:23:00,66,9.428571428571429,0.0,0.0,200.14285714285714,1401.0,CL,1.0,0.8571428571428571,0.0,0.0,0.0,7.0,6789.0,66.0,0.0,1.0,118.0,0.5833333333333334,0.0,0
Cust509328,1,240,240.0,2023-01-29 17:23:00,1,1.0,0.0,0.0,60.0,60.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,240.0,1.0,0.0,1.0,705.0,0.08333333333333333,0.0,1
Cust509642,5,847,169.4,2024-07-12 22:18:00,31,6.2,8.16,1.6320000000000001,8.4,42.0,WSI,1.0,0.0,4.0,767.0,8.16,1.0,80.0,1.0,0.8,0.2,175.0,0.4166666666666667,93.99509803921569,2
Cust509738,1,210,210.0,2023-01-31 13:57:00,10,10.0,2.5,2.5,52.5,52.5,WSI,1.0,0.0,1.0,210.0,2.5,0.0,0.0,0.0,1.0,0.0,703.0,0.08333333333333333,84.0,2
Cust510188,1,242,242.0,2023-08-12 16:46:00,27,27.0,4.65,4.65,60.45,60.45,WF,1.0,0.0,1.0,242.0,4.65,0.0,0.0,0.0,1.0,0.0,510.0,0.08333333333333333,52.04301075268817,2
Cust510601,2,968,484.0,2023-02-07 12:52:00,9,4.5,0.0,0.0,121.0,242.0,CL,1.0,0.0,0.0,0.0,0.0,2.0,968.0,9.0,0.0,1.0,696.0,0.16666666666666666,0.0,1
Cust510650,1,280,280.0,2023-02-02 18:55:00,2,2.0,0.0,0.0,70.0,70.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,280.0,2.0,0.0,1.0,701.0,0.08333333333333333,0.0,1
Cust511431,12,1785,148.75,2023-07-08 19:59:00,78,6.5,19.400000000000002,1.616666666666667,2.1666666666666665,26.0,WF,1.0,0.0,9.0,1350.0,19.400000000000002,3.0,435.0,3.0,0.75,0.25,545.0,1.0,69.58762886597937,2
Cust512070,2,714,357.0,2023-05-07 16:04:00,23,11.5,7.6,3.8,42.0,84.0,WSI,1.0,0.0,2.0,714.0,7.6,0.0,0.0,0.0,1.0,0.0,607.0,0.16666666666666666,93.94736842105263,2
Cust512276,4,1659,414.75,2023-04-24 19:25:00,87,21.75,23.82,5.955,32.5,130.0,WF,1.0,0.0,3.0,1419.0,23.82,1.0,240.0,3.0,0.75,0.25,620.0,0.3333333333333333,59.57178841309823,2
Cust512722,1,234,234.0,2023-02-03 18:29:00,17,17.0,4.5,4.5,58.5,58.5,WF,1.0,0.0,1.0,234.0,4.5,0.0,0.0,0.0,1.0,0.0,700.0,0.08333333333333333,52.0,2
Cust512785,10,3466,346.6,2023-06-26 16:06:00,123,12.3,31.415,3.1414999999999997,23.8,238.0,WSI,1.0,0.0,7.0,2916.0,31.415,3.0,550.0,3.0,0.7,0.3,557.0,0.8333333333333334,92.82190036606717,2
Cust513072,2,644,322.0,2023-02-05 12:21:00,32,16.0,9.0,4.5,80.5,161.0,WF,1.0,0.0,2.0,644.0,9.0,0.0,0.0,0.0,1.0,0.0,698.0,0.16666666666666666,71.55555555555556,2
Cust513800,3,742,247.33333333333334,2023-12-28 13:43:00,10,3.3333333333333335,1.19,0.39666666666666667,35.333333333333336,106.0,CL,1.0,0.0,1.0,93.0,1.19,2.0,649.0,5.0,0.3333333333333333,0.6666666666666666,372.0,0.25,78.15126050420169,2
Cust514476,2,399,199.5,2023-04-11 22:46:00,15,7.5,4.3,2.15,26.25,52.5,WSI,1.0,0.0,2.0,399.0,4.3,0.0,0.0,0.0,1.0,0.0,633.0,0.16666666666666666,92.79069767441861,2
Cust515057,4,943,235.75,2023-04-11 22:41:00,76,19.0,19.9,4.975,87.7425,350.97,WF,1.0,0.0,4.0,943.0,19.9,0.0,0.0,0.0,1.0,0.0,633.0,0.3333333333333333,47.38693467336684,2
Cust515425,87,64473,741.0689655172414,2024-12-23 16:53:00,844,9.701149425287356,59.47,0.6835632183908046,281.7464367816092,24511.94,CL,1.0,0.9540229885057471,19.0,4771.0,59.47,68.0,59702.0,651.0,0.21839080459770116,0.7816091954022989,11.0,7.25,80.22532369261813,0
Cust515719,1,320,320.0,2023-02-07 19:31:00,1,1.0,0.0,0.0,80.0,80.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,0.0,1.0,696.0,0.08333333333333333,0.0,1
Cust515881,1,269,269.0,2023-02-17 10:38:00,12,12.0,3.2,3.2,67.2,67.2,WSI,1.0,0.0,1.0,269.0,3.2,0.0,0.0,0.0,1.0,0.0,687.0,0.08333333333333333,84.0625,2
Cust516153,4,441,110.25,2023-09-28 21:27:00,30,7.5,5.84,1.46,9.875,39.5,WF,1.0,0.0,3.0,361.0,5.84,1.0,80.0,1.0,0.75,0.25,463.0,0.3333333333333333,61.81506849315068,2
Cust516590,1,383,383.0,2024-08-17 16:23:00,13,13.0,3.99,3.99,95.76,95.76,WSI,1.0,0.0,1.0,383.0,3.99,0.0,0.0,0.0,1.0,0.0,139.0,0.08333333333333333,95.98997493734335,2
Cust516830,35,15865,453.2857142857143,2025-01-03 14:41:00,908,25.942857142857143,175.03,5.000857142857143,13.760857142857143,481.63,WF,1.0,0.0,27.0,13731.0,175.03,8.0,2134.0,16.0,0.7714285714285715,0.22857142857142856,0.0,2.9166666666666665,78.44940867279895,0
Cust517217,13,3217,247.46153846153845,2023-07-21 18:44:00,232,17.846153846153847,49.379999999999995,3.798461538461538,39.39846153846155,512.1800000000001,WF,1.0,0.23076923076923078,10.0,3027.0,49.379999999999995,3.0,190.0,4.0,0.7692307692307693,0.23076923076923078,532.0,1.0833333333333333,61.30012150668287,2
Cust517572,13,3688,283.6923076923077,2023-08-12 14:11:00,86,6.615384615384615,21.765,1.6742307692307692,4.923076923076923,64.0,WSI,1.0,0.0,9.0,2172.0,21.765,4.0,1516.0,22.0,0.6923076923076923,0.3076923076923077,510.0,1.0833333333333333,99.79324603721571,2
Cust517882,5,3400,680.0,2024-01-18 18:06:00,24,4.8,0.0,0.0,32.0,160.0,CL,1.0,0.0,0.0,0.0,0.0,5.0,3400.0,24.0,0.0,1.0,351.0,0.4166666666666667,0.0,1
Cust517985,1,170,170.0,2024-04-11 19:56:00,2,2.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,170.0,2.0,0.0,1.0,267.0,0.08333333333333333,0.0,1
Cust518153,10,2858,285.8,2023-09-28 11:43:00,165,16.5,35.57,3.557,4.2,42.0,WF,1.0,0.0,8.0,2642.0,35.57,2.0,216.0,3.0,0.8,0.2,463.0,0.8333333333333334,74.27607534439134,2
Cust518481,5,3210,642.0,2024-11-29 12:28:00,22,4.4,0.0,0.0,16.0,80.0,CL,1.0,0.0,0.0,0.0,0.0,5.0,3210.0,22.0,0.0,1.0,35.0,0.4166666666666667,0.0,1
Cust518568,1,260,260.0,2023-02-05 19:09:00,31,31.0,5.0,5.0,65.0,65.0,WF,1.0,0.0,1.0,260.0,5.0,0.0,0.0,0.0,1.0,0.0,698.0,0.08333333333333333,52.0,2
Cust519767,2,192,96.0,2024-01-29 13:23:00,14,7.0,3.4,1.7,14.95,29.9,WF,1.0,0.0,2.0,192.0,3.4,0.0,0.0,0.0,1.0,0.0,340.0,0.16666666666666666,56.470588235294116,2
Cust519981,3,286,95.33333333333333,2023-11-29 12:47:00,17,5.666666666666667,5.0,1.6666666666666667,13.0,39.0,WF,1.0,0.0,2.0,286.0,5.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,401.0,0.25,57.2,2
Cust520053,1,320,320.0,2023-02-17 10:43:00,1,1.0,0.0,0.0,80.0,80.0,HMC,1.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,0.0,1.0,686.0,0.08333333333333333,0.0,1
Cust520378,1,84,84.0,2023-02-10 10:36:00,4,4.0,1.0,1.0,21.0,21.0,WSI,1.0,0.0,1.0,84.0,1.0,0.0,0.0,0.0,1.0,0.0,694.0,0.08333333333333333,84.0,2
Cust520866,4,598,149.5,2023-05-19 20:25:00,49,12.25,9.6,2.4,6.5,26.0,WF,1.0,0.0,4.0,598.0,9.6,0.0,0.0,0.0,1.0,0.0,595.0,0.3333333333333333,62.29166666666667,2
Cust520959,5,782,156.4,2024-01-29 16:51:00,27,5.4,6.67,1.334,0.0,0.0,WF,1.0,0.0,4.0,502.0,6.67,1.0,280.0,2.0,0.8,0.2,340.0,0.4166666666666667,75.26236881559221,2
Cust520964,3,653,217.66666666666666,2024-06-28 17:31:00,33,11.0,9.04,3.013333333333333,10.833333333333334,32.5,WF,1.0,0.0,3.0,653.0,9.04,0.0,0.0,0.0,1.0,0.0,189.0,0.25,72.2345132743363,2
Cust521048,15,1878,125.2,2024-09-26 13:26:00,73,4.866666666666666,20.13,1.3419999999999999,16.198666666666664,242.98,WF,1.0,0.0,11.0,1428.0,20.13,4.0,450.0,7.0,0.7333333333333333,0.26666666666666666,99.0,1.25,70.93889716840538,2
Cust521694,2,1726,863.0,2024-07-06 18:40:00,18,9.0,3.52,1.76,28.2,56.4,SHC,1.0,0.0,1.0,226.0,3.52,1.0,1500.0,10.0,0.5,0.5,181.0,0.16666666666666666,64.20454545454545,2
Cust521953,1,166,166.0,2023-02-09 14:06:00,16,16.0,3.2,3.2,41.6,41.6,WF,1.0,0.0,1.0,166.0,3.2,0.0,0.0,0.0,1.0,0.0,694.0,0.08333333333333333,51.875,2
Cust522236,1,383,383.0,2023-08-04 22:46:00,3,3.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,383.0,3.0,0.0,1.0,518.0,0.08333333333333333,0.0,1
Cust523498,1,224,224.0,2023-02-09 20:20:00,5,5.0,0.0,0.0,56.0,56.0,SI,1.0,0.0,0.0,0.0,0.0,1.0,224.0,5.0,0.0,1.0,694.0,0.08333333333333333,0.0,1
Cust523517,2,540,270.0,2023-11-30 11:45:00,4,2.0,0.0,0.0,30.0,60.0,SHC,1.0,0.0,0.0,0.0,0.0,2.0,540.0,4.0,0.0,1.0,400.0,0.16666666666666666,0.0,1
Cust523752,3,716,238.66666666666666,2023-08-25 19:22:00,24,8.0,8.3,2.766666666666667,9.1,27.3,WSI,1.0,0.0,3.0,716.0,8.3,0.0,0.0,0.0,1.0,0.0,497.0,0.25,86.26506024096385,2
Cust523799,1,234,234.0,2023-02-11 19:20:00,19,19.0,4.5,4.5,58.5,58.5,WF,1.0,0.0,1.0,234.0,4.5,0.0,0.0,0.0,1.0,0.0,692.0,0.08333333333333333,52.0,2
Cust525058,1,286,286.0,2023-07-16 12:00:00,15,15.0,5.5,5.5,71.5,71.5,WF,1.0,0.0,1.0,286.0,5.5,0.0,0.0,0.0,1.0,0.0,537.0,0.08333333333333333,52.0,2
Cust525400,8,2815,351.875,2024-08-25 14:15:00,14,1.75,0.0,0.0,3.75,30.0,CL,1.0,0.0,0.0,0.0,0.0,8.0,2815.0,14.0,0.0,1.0,131.0,0.6666666666666666,0.0,1
Cust525453,10,4152,415.2,2024-11-10 19:05:00,26,2.6,0.0,0.0,11.097,110.97,CL,1.0,0.0,0.0,0.0,0.0,10.0,4152.0,26.0,0.0,1.0,54.0,0.8333333333333334,0.0,1
Cust525750,2,284,142.0,2023-08-01 19:41:00,22,11.0,4.84,2.42,15.6,31.2,WF,1.0,0.0,2.0,284.0,4.84,0.0,0.0,0.0,1.0,0.0,521.0,0.16666666666666666,58.67768595041323,2
Cust525802,1,182,182.0,2023-02-11 16:02:00,18,18.0,3.5,3.5,45.5,45.5,WF,1.0,0.0,1.0,182.0,3.5,0.0,0.0,0.0,1.0,0.0,692.0,0.08333333333333333,52.0,2
Cust525985,10,4402,440.2,2024-07-12 22:18:00,111,11.1,35.93,3.593,0.0,0.0,CL,1.0,0.0,6.0,3185.0,35.93,4.0,1217.0,6.0,0.6,0.4,175.0,0.8333333333333334,88.64458669635403,2
Cust527300,2,284,142.0,2023-02-13 13:35:00,13,6.5,3.0,1.5,35.5,71.0,SI,1.0,0.0,1.0,252.0,3.0,1.0,32.0,2.0,0.5,0.5,690.0,0.16666666666666666,84.0,2
Cust527301,1,315,315.0,2023-02-17 10:40:00,11,11.0,3.0,3.0,0.0,0.0,WSI,1.0,0.0,1.0,315.0,3.0,0.0,0.0,0.0,1.0,0.0,687.0,0.08333333333333333,105.0,2
Cust527576,2,612,306.0,2024-08-10 17:28:00,15,7.5,4.15,2.075,30.0,60.0,SHC,1.0,0.0,1.0,372.0,4.15,1.0,240.0,2.0,0.5,0.5,146.0,0.16666666666666666,89.63855421686746,2
